ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,fl_acc_camp,fl_acc_camp_4th,qt_acc_camp,qt_acc_camp_4th,Age,qt_months,qt_spent,pct_spent_wine,pct_spent_fruit,pct_spent_meat,pct_spent_fish,pct_spent_sweet,pct_spent_gold,qt_purchases,pct_purch_web,pct_purch_catalog,pct_purch_store,pct_deal_purchases,cluster
1109,1982,Master,Together,"27590,0",1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,38,"81,0",11,"0,5454545454545454","0,0","0,45454545454545453","0,0","0,0","0,09090909090909091",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",1
6001,1979,Graduation,Married,"56775,0",0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"85,0",902,"0,6807095343680709","0,038802660753880266","0,17738359201773837","0,06430155210643015","0,038802660753880266","0,038802660753880266",23,"0,21739130434782608","0,34782608695652173","0,43478260869565216","0,08695652173913043",0
5538,1975,Graduation,Divorced,"83829,0",0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1,1,3,2,45,"75,0",1835,"0,4888283378746594","0,08773841961852862","0,23433242506811988","0,10136239782016349","0,08773841961852862","0,014713896457765668",17,"0,23529411764705882","0,4117647058823529","0,35294117647058826","0,0",1
10552,1979,2n Cycle,Married,"54210,0",0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"80,0",322,"0,21739130434782608","0,16770186335403728","0,3385093167701863","0,2484472049689441","0,027950310559006212","0,13975155279503104",12,"0,3333333333333333","0,08333333333333333","0,5833333333333334","0,16666666666666666",3
1545,1986,Graduation,Married,"38508,0",1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,0,0,0,0,34,"78,0",389,"0,30848329048843187","0,04884318766066838","0,5295629820051414","0,06426735218508997","0,04884318766066838","0,13881748071979436",14,"0,5","0,14285714285714285","0,35714285714285715","0,42857142857142855",1
7409,1970,Graduation,Together,"53187,0",1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"75,0",257,"0,8210116731517509","0,007782101167315175","0,11673151750972763","0,027237354085603113","0,027237354085603113","0,038910505836575876",11,"0,36363636363636365","0,09090909090909091","0,5454545454545454","0,18181818181818182",0
4444,1972,Graduation,Married,"30023,0",1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"70,0",40,"0,275","0,0","0,4","0,175","0,15","0,525",5,"0,4","0,0","0,6","0,2",1
146,1960,PhD,Single,"76045,0",0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,1,1,1,1,60,"74,0",1323,"0,5744520030234316","0,0400604686318972","0,30234315948601664","0,012849584278155708","0,07029478458049887","0,0",20,"0,2","0,25","0,55","0,05",1
6271,1952,PhD,Married,"50870,0",0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,68,"67,0",61,"0,8688524590163934","0,0","0,13114754098360656","0,0","0,0","0,03278688524590164",5,"0,4","0,0","0,6","0,2",0
10065,1970,2n Cycle,Married,"15315,0",0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"78,0",47,"0,14893617021276595","0,0851063829787234","0,2765957446808511","0,3191489361702128","0,1702127659574468","0,3617021276595745",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
4741,1974,2n Cycle,Married,"65463,0",1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,1,1,1,1,46,"72,0",546,"0,7161172161172161","0,05860805860805861","0,1282051282051282","0,038461538461538464","0,05860805860805861","0,029304029304029304",17,"0,35294117647058826","0,11764705882352941","0,5294117647058824","0,11764705882352941",0
246,1965,Graduation,Married,"66480,0",1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"68,0",306,"0,6503267973856209","0,029411764705882353","0,18627450980392157","0,06535947712418301","0,06862745098039216","0,0196078431372549",12,"0,3333333333333333","0,08333333333333333","0,5833333333333334","0,5833333333333334",0
375,1954,Graduation,Divorced,"76773,0",0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,0,0,0,0,66,"83,0",1140,"0,45263157894736844","0,04912280701754386","0,393859649122807","0,07543859649122807","0,02894736842105263","0,014035087719298246",15,"0,13333333333333333","0,13333333333333333","0,7333333333333333","0,06666666666666667",1
1524,1983,2n Cycle,Single,"81698,0",0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,1,1,1,1,37,"83,0",1059,"0,6694995278564684","0,042492917847025496","0,10859301227573183","0,028328611898016998","0,1510859301227573","0,042492917847025496",15,"0,5333333333333333","0,13333333333333333","0,3333333333333333","0,06666666666666667",0
10022,1973,PhD,Single,"54466,0",1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"71,0",16,"0,75","0,0","0,25","0,0","0,0","0,0",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
7451,1960,Master,Single,"98777,0",0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,1,1,1,1,60,"71,0",1970,"0,5076142131979695","0,009644670050761422","0,36091370558375635","0,06345177664974619","0,0583756345177665","0,019289340101522844",19,"0,21052631578947367","0,3157894736842105","0,47368421052631576","0,0",1
11010,1984,PhD,Single,"16269,0",1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,36,"77,0",44,"0,4318181818181818","0,06818181818181818","0,4090909090909091","0,06818181818181818","0,022727272727272728","0,0",6,"0,5","0,0","0,5","0,5",1
4356,1971,Graduation,Together,"71819,0",0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,1,1,2,1,49,"77,0",1406,"0,8705547652916074","0,01991465149359886","0,09957325746799431","0,0","0,00995732574679943","0,11948790896159317",11,"0,2727272727272727","0,2727272727272727","0,45454545454545453","0,2727272727272727",0
3885,1983,PhD,Married,"33569,0",1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,1,1,1,1,37,"75,0",39,"0,41025641025641024","0,05128205128205128","0,46153846153846156","0,07692307692307693","0,0","0,6153846153846154",4,"0,25","0,25","0,5","0,25",1
1175,1983,Master,Married,"36262,0",0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,1,1,1,1,37,"76,0",273,"0,32234432234432236","0,14285714285714285","0,1978021978021978","0,23443223443223443","0,10256410256410256","0,5604395604395604",11,"0,2727272727272727","0,45454545454545453","0,2727272727272727","0,09090909090909091",3
880,1966,Basic,Together,"22634,0",0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0,0,0,0,54,"84,0",50,"0,04","0,46","0,22","0,16","0,12","0,92",5,"0,4","0,2","0,4","0,2",2
2320,1978,2n Cycle,Married,"47025,0",0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"76,0",606,"0,8382838283828383","0,018151815181518153","0,09735973597359736","0,037953795379537955","0,00825082508250825","0,04785478547854786",18,"0,6111111111111112","0,05555555555555555","0,3333333333333333","0,2777777777777778",0
850,1968,Graduation,Single,"70566,0",0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"75,0",736,"0,5176630434782609","0,03804347826086957","0,2921195652173913","0,11413043478260869","0,03804347826086957","0,028532608695652172",20,"0,3","0,25","0,45","0,1",1
4713,1979,PhD,Married,"31605,0",1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"86,0",119,"0,6218487394957983","0,0","0,35294117647058826","0,01680672268907563","0,008403361344537815","0,05042016806722689",7,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,2857142857142857",0
675,1973,Master,Divorced,"52034,0",1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"80,0",259,"0,5637065637065637","0,0","0,3590733590733591","0,02702702702702703","0,05019305019305019","0,28185328185328185",11,"0,36363636363636365","0,18181818181818182","0,45454545454545453","0,45454545454545453",1
5025,1979,Graduation,Single,"48526,0",1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"73,0",126,"0,18253968253968253","0,1349206349206349","0,18253968253968253","0,3412698412698413","0,15873015873015872","0,07142857142857142",7,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,14285714285714285",3
2308,1954,Graduation,Married,"46734,0",0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,0,0,0,0,66,"86,0",301,"0,3654485049833887","0,016611295681063124","0,45514950166112955","0,08637873754152824","0,07641196013289037","0,09634551495016612",12,"0,5","0,08333333333333333","0,4166666666666667","0,16666666666666666",1
5995,1962,Graduation,Divorced,"39552,0",1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,0,0,0,0,58,"85,0",343,"0,48104956268221577","0,008746355685131196","0,42857142857142855","0,011661807580174927","0,06997084548104957","0,119533527696793",13,"0,46153846153846156","0,15384615384615385","0,38461538461538464","0,5384615384615384",1
6749,1966,Graduation,Single,"86358,0",1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,0,0,0,0,54,"90,0",1627,"0,58819913952059","0,028887523048555623","0,30362630608481866","0,05039950829748002","0,028887523048555623","0,05838967424708052",14,"0,35714285714285715","0,21428571428571427","0,42857142857142855","0,2857142857142857",0
1010,1977,Graduation,Together,"46931,0",2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,43,"69,0",62,"0,6612903225806451","0,0","0,27419354838709675","0,04838709677419355","0,016129032258064516","0,25806451612903225",5,"0,2","0,2","0,6","0,4",0
8977,1985,Basic,Single,"16581,0",0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"84,0",13,"0,07692307692307693","0,23076923076923078","0,3076923076923077","0,15384615384615385","0,23076923076923078","0,8461538461538461",3,"0,0","0,0","1,0","0,3333333333333333",2
4756,1952,2n Cycle,Divorced,"63998,0",0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,0,0,0,0,68,"73,0",1056,"0,16666666666666666","0,027462121212121212","0,7746212121212122","0,0","0,03125","0,10606060606060606",24,"0,2916666666666667","0,25","0,4583333333333333","0,041666666666666664",1
3412,1951,Master,Married,"67381,0",0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,1,1,1,1,69,"84,0",887,"0,9188275084554679","0,009019165727170236","0,05975197294250282","0,012401352874859075","0,0","0,07891770011273957",13,"0,15384615384615385","0,15384615384615385","0,6923076923076923","0,3076923076923077",0
606,1967,Graduation,Single,"25930,0",1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,53,"75,0",11,"0,5454545454545454","0,09090909090909091","0,18181818181818182","0,18181818181818182","0,0","0,36363636363636365",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
5961,1978,Graduation,Married,"42693,0",1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"67,0",41,"0,1951219512195122","0,0975609756097561","0,4878048780487805","0,14634146341463414","0,07317073170731707","0,3902439024390244",4,"0,25","0,0","0,75","0,25",1
2975,1976,Graduation,Together,"85606,0",0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,1,1,1,1,44,"86,0",1872,"0,38301282051282054","0,022435897435897436","0,46153846153846156","0,11698717948717949","0,016025641025641024","0,04487179487179487",22,"0,2727272727272727","0,3181818181818182","0,4090909090909091","0,09090909090909091",1
2894,1985,Graduation,Single,"72903,0",0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,1,1,3,2,35,"75,0",1974,"0,5405268490374874","0,06990881458966565","0,3799392097264438","0,0","0,009625126646403243","0,019756838905775075",20,"0,35","0,25","0,4","0,05",1
7613,1974,2n Cycle,Together,"49669,0",1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"68,0",297,"0,5589225589225589","0,016835016835016835","0,3602693602693603","0,037037037037037035","0,026936026936026935","0,09764309764309764",12,"0,4166666666666667","0,08333333333333333","0,5","0,16666666666666666",1
10542,1968,PhD,Married,"36778,0",1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"90,0",73,"0,3972602739726027","0,0547945205479452","0,4657534246575342","0,0273972602739726","0,0547945205479452","0,0547945205479452",6,"0,5","0,0","0,5","0,5",1
8015,1962,PhD,Divorced,"85696,0",0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,0,0,0,0,58,"81,0",1301,"0,5488086087624904","0,05841660261337433","0,30361260568793236","0,08916218293620293","0,0","0,009223674096848577",19,"0,21052631578947367","0,3157894736842105","0,47368421052631576","0,05263157894736842",1
10617,1989,Master,Divorced,"10979,0",0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,31,"68,0",26,"0,3076923076923077","0,15384615384615385","0,38461538461538464","0,07692307692307693","0,07692307692307693","0,15384615384615385",6,"0,5","0,0","0,5","0,3333333333333333",1
11166,1961,Graduation,Married,"49678,0",0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,59,"84,0",295,"0,7762711864406779","0,01694915254237288","0,18983050847457628","0,010169491525423728","0,006779661016949152","0,06779661016949153",12,"0,5","0,16666666666666666","0,3333333333333333","0,16666666666666666",0
849,1953,Master,Together,"56129,0",0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,0,0,0,0,67,"79,0",612,"0,5228758169934641","0,0784313725490196","0,2173202614379085","0,06372549019607843","0,11764705882352941","0,0784313725490196",18,"0,3333333333333333","0,1111111111111111","0,5555555555555556","0,2222222222222222",1
523,1989,Graduation,Married,"37155,0",1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,31,"84,0",71,"0,323943661971831","0,0","0,36619718309859156","0,09859154929577464","0,2112676056338028","0,04225352112676056",6,"0,3333333333333333","0,0","0,6666666666666666","0,16666666666666666",1
4066,1978,2n Cycle,Divorced,"21282,0",1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"68,0",26,"0,038461538461538464","0,19230769230769232","0,3076923076923077","0,15384615384615385","0,3076923076923077","0,7692307692307693",5,"0,4","0,2","0,4","0,4",2
8414,1962,PhD,Single,"33419,0",0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,58,"77,0",68,"0,8235294117647058","0,0","0,17647058823529413","0,0","0,0","0,2647058823529412",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
819,1945,Graduation,Widow,"63285,0",0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,0,0,0,0,75,"74,0",969,"0,5242518059855521","0,12796697626418987","0,25696594427244585","0,05159958720330237","0,0392156862745098","0,13828689370485037",24,"0,25","0,20833333333333334","0,5416666666666666","0,041666666666666664",1
4961,1974,Master,Together,"21255,0",1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"72,0",58,"0,5","0,0","0,43103448275862066","0,034482758620689655","0,034482758620689655","0,05172413793103448",7,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,5714285714285714",1
749,1981,Graduation,Together,"42162,0",1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,1,1,1,1,39,"74,0",118,"0,3898305084745763","0,059322033898305086","0,5","0,01694915254237288","0,03389830508474576","0,2288135593220339",7,"0,42857142857142855","0,14285714285714285","0,42857142857142855","0,2857142857142857",1
5430,1956,Graduation,Together,"54450,0",1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,0,0,0,0,64,"88,0",652,"0,696319018404908","0,0","0,26226993865030673","0,012269938650306749","0,029141104294478526","0,049079754601226995",19,"0,47368421052631576","0,10526315789473684","0,42105263157894735","0,631578947368421",0
7755,1954,PhD,Married,"57744,0",0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,0,0,0,0,66,"74,0",392,"0,8928571428571429","0,007653061224489796","0,09948979591836735","0,0","0,0","0,04846938775510204",14,"0,6428571428571429","0,07142857142857142","0,2857142857142857","0,14285714285714285",0
10525,1986,Graduation,Single,"26576,0",1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,1,1,1,1,34,"87,0",18,"0,5555555555555556","0,0","0,4444444444444444","0,0","0,0","0,5",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",1
1453,1943,PhD,Widow,"57513,0",0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,0,0,0,0,77,"79,0",1030,"0,7135922330097088","0,038834951456310676","0,17766990291262136","0,05048543689320388","0,019417475728155338","0,02912621359223301",25,"0,36","0,12","0,52","0,08",0
8310,1964,Graduation,Together,"68142,0",0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,0,0,0,0,56,"89,0",1422,"0,630801687763713","0,08860759493670886","0,13783403656821377","0,0639943741209564","0,07876230661040788","0,026019690576652602",21,"0,47619047619047616","0,19047619047619047","0,3333333333333333","0,14285714285714285",0
10710,1979,Graduation,Married,"7500,0",0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"89,0",13,"0,38461538461538464","0,15384615384615385","0,23076923076923078","0,23076923076923078","0,0","0,38461538461538464",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
5031,1974,Graduation,Together,"83145,0",0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,1,0,1,0,46,"88,0",1719,"0,45200698080279234","0,02036067481093659","0,42524723676556136","0,02268760907504363","0,07969749854566609","0,06631762652705062",25,"0,2","0,36","0,44","0,04",1
2613,1960,Master,Married,"54197,0",0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"69,0",224,"0,7232142857142857","0,026785714285714284","0,16517857142857142","0,026785714285714284","0,05803571428571429","0,05803571428571429",10,"0,1","0,3","0,6","0,2",0
213,1963,PhD,Single,"23091,0",1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"68,0",46,"0,7608695652173914","0,0","0,2391304347826087","0,0","0,0","0,043478260869565216",6,"0,3333333333333333","0,16666666666666666","0,5","0,6666666666666666",0
967,1976,Graduation,Married,"46049,0",1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,0,0,0,0,44,"78,0",496,"0,6895161290322581","0,018145161290322582","0,22580645161290322","0,038306451612903226","0,028225806451612902","0,038306451612903226",16,"0,3125","0,125","0,5625","0,625",0
1077,1974,Graduation,Together,"56715,0",0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"86,0",1011,"0,2551928783382789","0,10385756676557864","0,23639960435212662","0,2344213649851632","0,17012858555885263","0,008902077151335312",14,"0,5","0,21428571428571427","0,2857142857142857","0,07142857142857142",3
7959,1961,Graduation,Married,"79410,0",0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,0,0,0,0,59,"68,0",1357,"0,4848931466470155","0,058953574060427415","0,3559322033898305","0,09064112011790715","0,009579955784819455","0,009579955784819455",10,"0,3","0,2","0,5","0,1",1
640,1951,Graduation,Married,"57304,0",0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"82,0",920,"0,3869565217391304","0,08695652173913043","0,3576086956521739","0,15","0,01847826086956522","0,11521739130434783",23,"0,30434782608695654","0,2608695652173913","0,43478260869565216","0,08695652173913043",1
4252,1965,Graduation,Married,"44375,0",0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"70,0",260,"0,8192307692307692","0,019230769230769232","0,1076923076923077","0,026923076923076925","0,026923076923076925","0,1576923076923077",11,"0,36363636363636365","0,09090909090909091","0,5454545454545454","0,09090909090909091",0
8432,1956,Graduation,Together,"54450,0",1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,0,0,0,0,64,"88,0",652,"0,696319018404908","0,0","0,26226993865030673","0,012269938650306749","0,029141104294478526","0,049079754601226995",19,"0,47368421052631576","0,10526315789473684","0,42105263157894735","0,631578947368421",0
6218,1965,Graduation,Married,"59594,0",0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,1,1,1,1,55,"87,0",490,"0,9326530612244898","0,00816326530612245","0,05918367346938776","0,0","0,0","0,018367346938775512",16,"0,5","0,0625","0,4375","0,0625",0
6905,1994,Graduation,Together,"80685,0",0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,0,0,0,0,26,"89,0",950,"0,2536842105263158","0,04736842105263158","0,6357894736842106","0,035789473684210524","0,02736842105263158","0,056842105263157895",20,"0,3","0,2","0,5","0,05",1
5922,1974,PhD,Married,"40344,0",0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"75,0",216,"0,9722222222222222","0,0","0,027777777777777776","0,0","0,0","0,009259259259259259",10,"0,4","0,1","0,5","0,2",0
3598,1972,Graduation,Married,"62710,0",0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"80,0",595,"0,7411764705882353","0,058823529411764705","0,13949579831932774","0,011764705882352941","0,04873949579831933","0,018487394957983194",18,"0,2222222222222222","0,1111111111111111","0,6666666666666666","0,2222222222222222",0
6116,1968,2n Cycle,Married,"48985,0",0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"79,0",67,"0,2835820895522388","0,19402985074626866","0,26865671641791045","0,14925373134328357","0,1044776119402985","0,11940298507462686",5,"0,2","0,2","0,6","0,2",3
6263,1968,Graduation,Together,"35322,0",1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"89,0",93,"0,3010752688172043","0,0967741935483871","0,3978494623655914","0,12903225806451613","0,07526881720430108","0,13978494623655913",6,"0,3333333333333333","0,0","0,6666666666666666","0,5",1
10486,1948,Graduation,Married,"77142,0",0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0,0,0,0,72,"80,0",893,"0,5330347144456887","0,083986562150056","0,18141097424412095","0,032474804031354984","0,1690929451287794","0,10862262038073908",16,"0,25","0,25","0,5","0,0625",0
2410,1969,Graduation,Single,"81657,0",0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"72,0",1047,"0,34765998089780326","0,038204393505253106","0,4059216809933142","0,15090735434574976","0,05730659025787966","0,04775549188156638",15,"0,2","0,26666666666666666","0,5333333333333333","0,06666666666666667",1
193,1996,Basic,Married,"14421,0",0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,1,1,1,1,24,"71,0",8,"0,0","0,0","0,25","0,375","0,375","1,0",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
3363,1974,2n Cycle,Married,"20130,0",0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"70,0",22,"0,0","0,2727272727272727","0,13636363636363635","0,3181818181818182","0,2727272727272727","0,5454545454545454",4,"0,25","0,0","0,75","0,25",2
8278,1990,PhD,Married,"74214,0",0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,0,0,0,0,30,"89,0",1678,"0,5143027413587604","0,04946364719904649","0,3259833134684148","0,05125148986889154","0,05899880810488677","0,01966626936829559",15,"0,5333333333333333","0,13333333333333333","0,3333333333333333","0,06666666666666667",1
10660,1957,Master,Married,"66726,0",1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,1,1,1,1,63,"72,0",391,"0,8925831202046036","0,017902813299232736","0,08951406649616368","0,0","0,0","0,12020460358056266",14,"0,5714285714285714","0,14285714285714285","0,2857142857142857","0,21428571428571427",0
8686,1979,Basic,Together,"23724,0",1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"84,0",61,"0,08196721311475409","0,3770491803278688","0,2459016393442623","0,0","0,29508196721311475","0,22950819672131148",5,"0,4","0,0","0,6","0,4",2
1604,1960,Master,Married,"47353,0",0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"74,0",221,"0,832579185520362","0,00904977375565611","0,08597285067873303","0,03619909502262444","0,03619909502262444","0,01809954751131222",10,"0,2","0,2","0,6","0,3",0
